Name,ID,Has Block,Mod,Class
plantmegapack:vineJapaneseIvy,1463,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:vineSilverveinCreeper,1464,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:vineSpanishMoss,1465,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:vineSwedishIvy,1466,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:vineVariegatedPersianIvy,1467,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsCattails,1468,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsClubrush,1469,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsCommonRush,1470,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsFloweringRush,1471,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsPickerelweed,1472,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsReedMannagrass,1473,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsSwampMilkweed,1474,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsWaterHorsetail,1475,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:wetlandsWhiteTurtlehead,1476,true,plantmegapack,plantmegapack.item.PMPItemPlant
plantmegapack:bambooAsperPole,1477,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaPole,1478,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberPole,1479,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenPole,1480,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoPole,1481,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledPole,1482,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackPole,1483,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBluePole,1484,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestPole,1485,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooAsperBlock,1486,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaBlock,1487,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberBlock,1488,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenBlock,1489,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoBlock,1490,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledBlock,1491,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackBlock,1492,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBlueBlock,1493,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestBlock,1494,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooAsperStairs,1495,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaStairs,1496,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberStairs,1497,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenStairs,1498,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoStairs,1499,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledStairs,1500,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackStairs,1501,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBlueStairs,1502,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestStairs,1503,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooAsperSlab,1504,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooAsperSlabDouble,1505,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooFargesiaRobustaSlab,1506,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooFargesiaRobustaSlabDouble,1507,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooGiantTimberSlab,1508,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooGiantTimberSlabDouble,1509,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooGoldenSlab,1510,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooGoldenSlabDouble,1511,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooMosoSlab,1512,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooMosoSlabDouble,1513,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooShortTassledSlab,1514,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooShortTassledSlabDouble,1515,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooTimorBlackSlab,1516,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooTimorBlackSlabDouble,1517,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooTropicalBlueSlab,1518,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooTropicalBlueSlabDouble,1519,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooWetForestSlab,1520,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooWetForestSlabDouble,1521,true,plantmegapack,plantmegapack.item.PMPItemBambooSlab
plantmegapack:bambooAsperDoor,1522,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooFargesiaRobustaDoor,1523,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooGiantTimberDoor,1524,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooGoldenDoor,1525,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooMosoDoor,1526,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooShortTassledDoor,1527,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooTimorBlackDoor,1528,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooTropicalBlueDoor,1529,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooWetForestDoor,1530,true,plantmegapack,plantmegapack.item.PMPItemBambooDoor
plantmegapack:bambooAsperFence,1531,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaFence,1532,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberFence,1533,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenFence,1534,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoFence,1535,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledFence,1536,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackFence,1537,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBlueFence,1538,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestFence,1539,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooAsperGate,1540,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaGate,1541,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberGate,1542,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenGate,1543,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoGate,1544,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledGate,1545,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackGate,1546,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBlueGate,1547,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestGate,1548,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooAsperLadder,1549,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooFargesiaRobustaLadder,1550,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGiantTimberLadder,1551,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooGoldenLadder,1552,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooMosoLadder,1553,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooShortTassledLadder,1554,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTimorBlackLadder,1555,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooTropicalBlueLadder,1556,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:bambooWetForestLadder,1557,true,plantmegapack,net.minecraft.item.ItemBlock
plantmegapack:wallBracketBambooAsper,1558,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooFargesiaRobusta,1559,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooGiantTimber,1560,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooGolden,1561,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooMoso,1562,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooShortTassled,1563,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooTimorBlack,1564,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooTropicalBlue,1565,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketBambooWetForest,1566,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketStone,1567,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodAcacia,1568,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodBirch,1569,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodDarkOak,1570,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodJungle,1571,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodOak,1572,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketWoodSpruce,1573,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketIronCurl,1574,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
plantmegapack:wallBracketGoldCurl,1575,true,plantmegapack,plantmegapack.item.PMPItemWallBracket
xreliquary:altar_idle,1576,true,xreliquary,net.minecraft.item.ItemBlock
xreliquary:altar,1577,true,xreliquary,net.minecraft.item.ItemBlock
xreliquary:apothecary_cauldron,1578,true,xreliquary,lib.enderwizards.sandstone.items.block.ItemBlockBase
xreliquary:apothecary_mortar,1579,true,xreliquary,lib.enderwizards.sandstone.items.block.ItemBlockBase
xreliquary:lilypad,1580,true,xreliquary,xreliquary.items.block.ItemFertileLilypad
xreliquary:interdiction_torch,1581,true,xreliquary,lib.enderwizards.sandstone.items.block.ItemBlockBase
xreliquary:wraith_node,1582,true,xreliquary,net.minecraft.item.ItemBlock
supercraftingframe:supercraftingframe,1583,true,supercraftingframe,net.minecraft.item.ItemBlock
supercraftingframe:superitemframe,1584,true,supercraftingframe,net.minecraft.item.ItemBlock
supercraftingframe:supervoidframe,1585,true,supercraftingframe,net.minecraft.item.ItemBlock
IC2NuclearControl:blockNuclearControlMain,1586,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemNuclearControlMain
IC2NuclearControl:blockNuclearControlLight,1587,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemNuclearControlLight
ProjRed|Illumination:projectred.illumination.lamp,1588,true,ProjRed|Illumination,mrtjp.core.block.ItemBlockCore
ProjRed|Illumination:projectred.illumination.airousLight,1589,true,ProjRed|Illumination,mrtjp.core.block.ItemBlockCore
minecraft:record_13,2256,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_cat,2257,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_blocks,2258,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_chirp,2259,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_far,2260,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mall,2261,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_mellohi,2262,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_stal,2263,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_strad,2264,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_ward,2265,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_11,2266,false,minecraft,net.minecraft.item.ItemRecord
minecraft:record_wait,2267,false,minecraft,net.minecraft.item.ItemRecord
ihl:bucket_tarPitch,4096,false,ihl,ihl.crop_harvestors.IHLItemSimple
adventurebackpack:backpackComponent,4097,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemComponent
adventurebackpack:machete,4098,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemMachete
adventurebackpack:adventureHat,4099,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemAdventureHat
adventurebackpack:pistonBoots,4100,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemPistonBoots
adventurebackpack:adventureSuit,4101,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemAdventureSuit
adventurebackpack:adventureBackpack,4102,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemAdventureBackpack
adventurebackpack:backpackHose,4103,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemHose
adventurebackpack:melonJuiceBottle,4104,false,adventurebackpack,com.darkona.adventurebackpack.item.ItemJuiceBottle
AgriCraft:cropsItem,4105,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemCrop
AgriCraft:journal,4106,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemJournal
AgriCraft:trowel,4107,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemTrowel
AgriCraft:magnifyingGlass,4108,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemMagnifyingGlass
AgriCraft:sprinklerItem,4109,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemSprinkler
AgriCraft:debugger,4110,false,AgriCraft,com.InfinityRaider.AgriCraft.items.ItemDebugger
IC2:itemHarz,4111,false,IC2,ic2.core.item.ItemResin
IC2:itemRubber,4112,false,IC2,ic2.core.item.ItemIC2
IC2:itemFluidCell,4113,false,IC2,ic2.core.item.ItemFluidCell
IC2:itemupgradekit,4114,false,IC2,ic2.core.item.ItemUpgradeKit
IC2:itemRecipePart,4115,false,IC2,ic2.core.item.resources.ItemRecipePart
IC2:itemCasing,4116,false,IC2,ic2.core.item.resources.ItemCasing
IC2:itemCrushedOre,4117,false,IC2,ic2.core.item.resources.ItemCrushedOre
IC2:itemPurifiedCrushedOre,4118,false,IC2,ic2.core.item.resources.ItemPurifiedCrushedOre
IC2:itemPlates,4119,false,IC2,ic2.core.item.resources.ItemPlate
IC2:itemDensePlates,4120,false,IC2,ic2.core.item.resources.ItemDensePlate
IC2:itemTurningBlanks,4121,false,IC2,ic2.core.item.resources.ItemLatheDefault
IC2:itemDustSmall,4122,false,IC2,ic2.core.item.resources.ItemsmallDust
IC2:itemDust,4123,false,IC2,ic2.core.item.resources.ItemDust
IC2:itemDust2,4124,false,IC2,ic2.core.item.resources.ItemDust2
IC2:itemIngot,4125,false,IC2,ic2.core.item.resources.ItemIngot
IC2:reactorLithiumCell,4126,false,IC2,ic2.core.item.reactor.ItemReactorLithiumCell
IC2:itemTritiumCell,4127,false,IC2,ic2.core.item.ItemIC2
IC2:itemUran,4128,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemMOX,4129,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPlutonium,4130,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPlutoniumSmall,4131,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran235,4132,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran235small,4133,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran238,4134,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemFuelRod,4135,false,IC2,ic2.core.item.ItemIC2
IC2:itemRTGPellet,4136,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPartCircuit,4137,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCircuitAdv,4138,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartAlloy,4139,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonFibre,4140,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonMesh,4141,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonPlate,4142,false,IC2,ic2.core.item.ItemIC2
IC2:itemOreIridium,4143,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIridium,4144,false,IC2,ic2.core.item.ItemIC2
IC2:itemTreetap,4145,false,IC2,ic2.core.item.tool.ItemTreetap
IC2:itemToolBronzePickaxe,4146,false,IC2,ic2.core.item.tool.ItemIC2Pickaxe
IC2:itemToolBronzeAxe,4147,false,IC2,ic2.core.item.tool.ItemIC2Axe
IC2:itemToolBronzeSword,4148,false,IC2,ic2.core.item.tool.ItemIC2Sword
IC2:itemToolBronzeSpade,4149,false,IC2,ic2.core.item.tool.ItemIC2Spade
IC2:itemToolBronzeHoe,4150,false,IC2,ic2.core.item.tool.ItemIC2Hoe
IC2:itemToolWrench,4151,false,IC2,ic2.core.item.tool.ItemToolWrench
IC2:itemToolCutter,4152,false,IC2,ic2.core.item.tool.ItemToolCutter
IC2:itemFoamSprayer,4153,false,IC2,ic2.core.item.tool.ItemSprayer
IC2:itemToolbox,4154,false,IC2,ic2.core.item.ItemToolbox
IC2:itemContainmentbox,4155,false,IC2,ic2.core.item.ItemContainmentbox
IC2:itemToolForgeHammer,4156,false,IC2,ic2.core.item.tool.ItemToolHammer
IC2:itemLathingTool,4157,false,IC2,ic2.core.item.tool.ItemLathingTool
IC2:itemcrystalmemory,4158,false,IC2,ic2.core.item.ItemCrystalMemory
IC2:itemToolDrill,4159,false,IC2,ic2.core.item.tool.ItemDrillStandard
IC2:itemToolDDrill,4160,false,IC2,ic2.core.item.tool.ItemDrillDiamond
IC2:itemToolIridiumDrill,4161,false,IC2,ic2.core.item.tool.ItemDrillIridium
IC2:itemToolChainsaw,4162,false,IC2,ic2.core.item.tool.ItemElectricToolChainsaw
IC2:itemToolWrenchElectric,4163,false,IC2,ic2.core.item.tool.ItemToolWrenchElectric
IC2:itemTreetapElectric,4164,false,IC2,ic2.core.item.tool.ItemTreetapElectric
IC2:itemToolMiningLaser,4165,false,IC2,ic2.core.item.tool.ItemToolMiningLaser
IC2:itemToolMEter,4166,false,IC2,ic2.core.item.tool.ItemToolMeter
IC2:itemScanner,4167,false,IC2,ic2.core.item.tool.ItemScanner
IC2:itemScannerAdv,4168,false,IC2,ic2.core.item.tool.ItemScannerAdv
IC2:obscurator,4169,false,IC2,ic2.core.item.tool.ItemObscurator
IC2:itemFreq,4170,false,IC2,ic2.core.item.tool.ItemFrequencyTransmitter
IC2:itemNanoSaber,4171,false,IC2,ic2.core.item.tool.ItemNanoSaber
IC2:plasmaLauncher,4172,false,IC2,ic2.core.item.tool.PlasmaLauncher
IC2:windmeter,4173,false,IC2,ic2.core.item.tool.ItemWindmeter
IC2:itemArmorHazmatHelmet,4174,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorHazmatChestplate,4175,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorHazmatLeggings,4176,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorRubBoots,4177,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorBronzeHelmet,4178,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeChestplate,4179,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeLegs,4180,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeBoots,4181,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorAlloyChestplate,4182,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorNanoHelmet,4183,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoChestplate,4184,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoLegs,4185,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoBoots,4186,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorQuantumHelmet,4187,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumChestplate,4188,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumLegs,4189,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumBoots,4190,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorJetpack,4191,false,IC2,ic2.core.item.armor.ItemArmorJetpack
IC2:itemArmorJetpackElectric,4192,false,IC2,ic2.core.item.armor.ItemArmorJetpackElectric
IC2:itemArmorBatpack,4193,false,IC2,ic2.core.item.armor.ItemArmorBatpack
IC2:itemArmorAdvBatpack,4194,false,IC2,ic2.core.item.armor.ItemArmorAdvBatpack
IC2:itemArmorEnergypack,4195,false,IC2,ic2.core.item.armor.ItemArmorEnergypack
IC2:itemArmorCFPack,4196,false,IC2,ic2.core.item.armor.ItemArmorCFPack
IC2:itemSolarHelmet,4197,false,IC2,ic2.core.item.armor.ItemArmorSolarHelmet
IC2:itemStaticBoots,4198,false,IC2,ic2.core.item.armor.ItemArmorStaticBoots
IC2:itemNightvisionGoggles,4199,false,IC2,ic2.core.item.armor.ItemArmorNightvisionGoggles
IC2:itemBatREDischarged,4200,false,IC2,ic2.core.item.ItemBatteryDischarged
IC2:itemBatRE,4201,false,IC2,ic2.core.item.ItemBattery
IC2:itemAdvBat,4202,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatCrystal,4203,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatLamaCrystal,4204,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatSU,4205,false,IC2,ic2.core.item.ItemBatterySU
IC2:itemCable,4206,false,IC2,ic2.core.item.block.ItemCable
IC2:itemCellEmpty,4207,false,IC2,ic2.core.item.resources.ItemCell
IC2:itemTinCan,4208,false,IC2,ic2.core.item.ItemIC2
IC2:itemTinCanFilled,4209,false,IC2,ic2.core.item.ItemTinCan
IC2:reactorMOXSimple,4210,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXDual,4211,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXQuad,4212,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorUraniumSimple,4213,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumDual,4214,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumQuad,4215,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorMOXSimpledepleted,4216,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXDualdepleted,4217,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXQuaddepleted,4218,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumSimpledepleted,4219,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumDualdepleted,4220,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumQuaddepleted,4221,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorCoolantSimple,4222,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantTriple,4223,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantSix,4224,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorPlating,4225,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingHeat,4226,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingExplosive,4227,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorHeatSwitch,4228,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchCore,4229,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchSpread,4230,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchDiamond,4231,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorVent,4232,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentCore,4233,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentGold,4234,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentSpread,4235,false,IC2,ic2.core.item.reactor.ItemReactorVentSpread
IC2:reactorVentDiamond,4236,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorReflector,4237,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorReflectorThick,4238,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorCondensator,4239,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:reactorCondensatorLap,4240,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:itemTFBP,4241,false,IC2,ic2.core.item.ItemIC2
IC2:itemTFBPCultivation,4242,false,IC2,ic2.core.item.tfbp.ItemTFBPCultivation
IC2:itemTFBPIrrigation,4243,false,IC2,ic2.core.item.tfbp.ItemTFBPIrrigation
IC2:itemTFBPChilling,4244,false,IC2,ic2.core.item.tfbp.ItemTFBPChilling
IC2:itemTFBPDesertification,4245,false,IC2,ic2.core.item.tfbp.ItemTFBPDesertification
IC2:itemTFBPFlatification,4246,false,IC2,ic2.core.item.tfbp.ItemTFBPFlatification
IC2:itemTFBPMushroom,4247,false,IC2,ic2.core.item.tfbp.ItemTFBPMushroom
IC2:itemPartCoalBall,4248,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalBlock,4249,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalChunk,4250,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIndustrialDiamond,4251,false,IC2,ic2.core.item.ItemIC2
IC2:itemSlag,4252,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrap,4253,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrapbox,4254,false,IC2,ic2.core.item.ItemScrapbox
IC2:itemFuelPlantBall,4255,false,IC2,ic2.core.item.ItemIC2
IC2:itemBiochaff,4256,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainter,4257,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainterBlack,4258,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterRed,4259,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterGreen,4260,false,IC2,ic2.core.item.tool.ItemToolPainter
